t,kind,detail
2300.07,explore_status,exploration_complete
2300.57,frontiers,avail=0 black=0
2300.57,explore_status,exploration_complete
2301.07,frontiers,avail=0 black=0
2301.07,explore_status,exploration_complete
2301.57,frontiers,avail=0 black=0
2301.57,explore_status,exploration_complete
2302.07,frontiers,avail=0 black=0
2302.07,explore_status,exploration_complete
2302.57,frontiers,avail=0 black=0
2302.57,explore_status,exploration_complete
2303.07,frontiers,avail=0 black=0
2303.07,explore_status,exploration_complete
2303.57,frontiers,avail=0 black=0
2303.57,explore_status,exploration_complete
2304.07,frontiers,avail=0 black=0
2304.07,explore_status,exploration_complete
2304.57,frontiers,avail=0 black=0
2304.57,explore_status,exploration_complete
2305.07,frontiers,avail=0 black=0
2305.07,explore_status,exploration_complete
2305.57,frontiers,avail=0 black=0
2305.57,explore_status,exploration_complete
2306.07,frontiers,avail=0 black=0
2306.07,explore_status,exploration_complete
2306.57,frontiers,avail=0 black=0
2306.57,explore_status,exploration_complete
2307.07,frontiers,avail=0 black=0
2307.07,explore_status,exploration_complete
2307.57,frontiers,avail=0 black=0
2307.57,explore_status,exploration_complete
2308.07,frontiers,avail=0 black=0
2308.07,explore_status,exploration_complete
2308.57,frontiers,avail=0 black=0
2308.57,explore_status,exploration_complete
2309.07,frontiers,avail=0 black=0
2309.07,explore_status,exploration_complete
2309.57,frontiers,avail=0 black=0
2309.57,explore_status,exploration_complete
2310.07,frontiers,avail=0 black=0
2310.07,explore_status,exploration_complete
2310.57,frontiers,avail=0 black=0
2310.57,explore_status,exploration_complete
2311.07,frontiers,avail=0 black=0
2311.07,explore_status,exploration_complete
2311.57,frontiers,avail=0 black=0
2311.57,explore_status,exploration_complete
2312.07,frontiers,avail=0 black=0
2312.07,explore_status,exploration_complete
2312.57,frontiers,avail=0 black=0
2312.57,explore_status,exploration_complete
2313.07,frontiers,avail=0 black=0
2313.07,explore_status,exploration_complete
2313.57,frontiers,avail=0 black=0
2313.57,explore_status,exploration_complete
2314.07,frontiers,avail=0 black=0
2314.07,explore_status,exploration_complete
2314.57,frontiers,avail=0 black=0
2314.57,explore_status,exploration_complete
2315.07,frontiers,avail=0 black=0
2315.07,explore_status,exploration_complete
2315.57,frontiers,avail=0 black=0
2315.57,explore_status,exploration_complete
2316.07,frontiers,avail=0 black=0
2316.07,explore_status,exploration_complete
2316.57,frontiers,avail=0 black=0
2316.57,explore_status,exploration_complete
2317.07,frontiers,avail=0 black=0
2317.07,explore_status,exploration_complete
2317.57,frontiers,avail=0 black=0
2317.57,explore_status,exploration_complete
2318.07,frontiers,avail=0 black=0
2318.07,explore_status,exploration_complete
2318.57,frontiers,avail=0 black=0
2318.57,explore_status,exploration_complete
2319.07,frontiers,avail=0 black=0
2319.07,explore_status,exploration_complete
2319.57,frontiers,avail=0 black=0
2319.57,explore_status,exploration_complete
2320.07,frontiers,avail=0 black=0
2320.07,explore_status,exploration_complete
2320.57,frontiers,avail=0 black=0
2320.57,explore_status,exploration_complete
2321.07,frontiers,avail=0 black=0
2321.07,explore_status,exploration_complete
2321.57,frontiers,avail=0 black=0
2321.57,explore_status,exploration_complete
2322.07,frontiers,avail=0 black=0
2322.07,explore_status,exploration_complete
2322.57,frontiers,avail=0 black=0
2322.57,explore_status,exploration_complete
2323.07,frontiers,avail=0 black=0
2323.07,explore_status,exploration_complete
2323.57,frontiers,avail=0 black=0
2323.57,explore_status,exploration_complete
2324.07,frontiers,avail=0 black=0
2324.07,explore_status,exploration_complete
2324.57,frontiers,avail=0 black=0
2324.57,explore_status,exploration_complete
2325.07,frontiers,avail=0 black=0
2325.07,explore_status,exploration_complete
2325.57,frontiers,avail=0 black=0
2325.57,explore_status,exploration_complete
2326.07,frontiers,avail=0 black=0
2326.07,explore_status,exploration_complete
2326.57,frontiers,avail=0 black=0
2326.57,explore_status,exploration_complete
2327.07,frontiers,avail=0 black=0
2327.07,explore_status,exploration_complete
2327.57,frontiers,avail=0 black=0
2327.57,explore_status,exploration_complete
2328.07,frontiers,avail=0 black=0
2328.07,explore_status,exploration_complete
2328.57,frontiers,avail=0 black=0
2328.57,explore_status,exploration_complete
2329.07,frontiers,avail=0 black=0
2329.07,explore_status,exploration_complete
2329.57,frontiers,avail=0 black=0
2329.57,explore_status,exploration_complete
2330.07,frontiers,avail=0 black=0
2330.07,explore_status,exploration_complete
2330.57,frontiers,avail=0 black=0
2330.57,explore_status,exploration_complete
2331.07,frontiers,avail=0 black=0
2331.07,explore_status,exploration_complete
2331.57,frontiers,avail=0 black=0
2331.57,explore_status,exploration_complete
2332.07,frontiers,avail=0 black=0
2332.07,explore_status,exploration_complete
2332.57,frontiers,avail=0 black=0
2332.57,explore_status,exploration_complete
2333.07,frontiers,avail=0 black=0
2333.07,explore_status,exploration_complete
2333.57,frontiers,avail=0 black=0
2333.57,explore_status,exploration_complete
2334.07,frontiers,avail=0 black=0
2334.07,explore_status,exploration_complete
2334.57,frontiers,avail=0 black=0
2334.57,explore_status,exploration_complete
2335.07,frontiers,avail=0 black=0
2335.07,explore_status,exploration_complete
2335.57,frontiers,avail=0 black=0
2335.57,explore_status,exploration_complete
2336.07,frontiers,avail=0 black=0
2336.07,explore_status,exploration_complete
2336.57,frontiers,avail=0 black=0
2336.57,explore_status,exploration_complete
2337.07,frontiers,avail=0 black=0
2337.07,explore_status,exploration_complete
2337.57,frontiers,avail=0 black=0
2337.57,explore_status,exploration_complete
2338.07,frontiers,avail=0 black=0
2338.07,explore_status,exploration_complete
2338.57,frontiers,avail=0 black=0
2338.57,explore_status,exploration_complete
2339.07,frontiers,avail=0 black=0
2339.07,explore_status,exploration_complete
2339.57,frontiers,avail=0 black=0
2339.57,explore_status,exploration_complete
2340.07,frontiers,avail=0 black=0
2340.07,explore_status,exploration_complete
2340.57,frontiers,avail=0 black=0
2340.57,explore_status,exploration_complete
2341.07,frontiers,avail=0 black=0
2341.07,explore_status,exploration_complete
2341.57,frontiers,avail=0 black=0
2341.57,explore_status,exploration_complete
2342.07,frontiers,avail=0 black=0
2342.07,explore_status,exploration_complete
2342.57,frontiers,avail=0 black=0
2342.57,explore_status,exploration_complete
2343.07,frontiers,avail=0 black=0
2343.07,explore_status,exploration_complete
2343.57,frontiers,avail=0 black=0
2343.57,explore_status,exploration_complete
2344.07,frontiers,avail=0 black=0
2344.07,explore_status,exploration_complete
2344.57,frontiers,avail=0 black=0
2344.57,explore_status,exploration_complete
2345.07,frontiers,avail=0 black=0
2345.07,explore_status,exploration_complete
2345.57,frontiers,avail=0 black=0
2345.57,explore_status,exploration_complete
2346.07,frontiers,avail=0 black=0
2346.07,explore_status,exploration_complete
2346.57,frontiers,avail=0 black=0
2346.57,explore_status,exploration_complete
2347.07,frontiers,avail=0 black=0
2347.07,explore_status,exploration_complete
2347.57,frontiers,avail=0 black=0
2347.57,explore_status,exploration_complete
2348.07,frontiers,avail=0 black=0
2348.07,explore_status,exploration_complete
2348.57,frontiers,avail=0 black=0
2348.57,explore_status,exploration_complete
2349.07,frontiers,avail=0 black=0
2349.07,explore_status,exploration_complete
2349.57,frontiers,avail=0 black=0
2349.57,explore_status,exploration_complete
2350.07,frontiers,avail=0 black=0
2350.07,explore_status,exploration_complete
2350.57,frontiers,avail=0 black=0
2350.57,explore_status,exploration_complete
2351.07,frontiers,avail=0 black=0
2351.07,explore_status,exploration_complete
2351.57,frontiers,avail=0 black=0
2351.57,explore_status,exploration_complete
2352.07,frontiers,avail=0 black=0
2352.07,explore_status,exploration_complete
2352.57,frontiers,avail=0 black=0
2352.57,explore_status,exploration_complete
2353.07,frontiers,avail=0 black=0
2353.07,explore_status,exploration_complete
2353.57,frontiers,avail=0 black=0
2353.57,explore_status,exploration_complete
2354.07,frontiers,avail=0 black=0
2354.07,explore_status,exploration_complete
2354.57,frontiers,avail=0 black=0
2354.57,explore_status,exploration_complete
2355.07,frontiers,avail=0 black=0
2355.07,explore_status,exploration_complete
2355.57,frontiers,avail=0 black=0
2355.57,explore_status,exploration_complete
2356.07,frontiers,avail=0 black=0
2356.07,explore_status,exploration_complete
2356.57,frontiers,avail=0 black=0
2356.57,explore_status,exploration_complete
2357.07,frontiers,avail=0 black=0
2357.07,explore_status,exploration_complete
2357.57,frontiers,avail=0 black=0
2357.57,explore_status,exploration_complete
2358.07,frontiers,avail=0 black=0
2358.07,explore_status,exploration_complete
2358.57,frontiers,avail=0 black=0
2358.57,explore_status,exploration_complete
2359.07,frontiers,avail=0 black=0
2359.07,explore_status,exploration_complete
2359.57,frontiers,avail=0 black=0
2359.57,explore_status,exploration_complete
2360.07,frontiers,avail=0 black=0
2360.07,explore_status,exploration_complete
2360.57,frontiers,avail=0 black=0
2360.57,explore_status,exploration_complete
2361.07,frontiers,avail=0 black=0
2361.07,explore_status,exploration_complete
2361.57,frontiers,avail=0 black=0
2361.57,explore_status,exploration_complete
2362.07,frontiers,avail=0 black=0
2362.07,explore_status,exploration_complete
2362.57,frontiers,avail=0 black=0
2362.57,explore_status,exploration_complete
2363.07,frontiers,avail=0 black=0
2363.07,explore_status,exploration_complete
2363.57,frontiers,avail=0 black=0
2363.57,explore_status,exploration_complete
2364.07,frontiers,avail=0 black=0
2364.07,explore_status,exploration_complete
2364.57,frontiers,avail=0 black=0
2364.57,explore_status,exploration_complete
2365.07,frontiers,avail=0 black=0
2365.07,explore_status,exploration_complete
2365.57,frontiers,avail=0 black=0
2365.57,explore_status,exploration_complete
2366.07,frontiers,avail=0 black=0
2366.07,explore_status,exploration_complete
2366.57,frontiers,avail=0 black=0
2366.57,explore_status,exploration_complete
2367.07,frontiers,avail=0 black=0
2367.07,explore_status,exploration_complete
2367.57,frontiers,avail=0 black=0
2367.57,explore_status,exploration_complete
2368.07,frontiers,avail=0 black=0
2368.07,explore_status,exploration_complete
2368.57,frontiers,avail=0 black=0
2368.57,explore_status,exploration_complete
2369.07,frontiers,avail=0 black=0
2369.07,explore_status,exploration_complete
2369.57,frontiers,avail=0 black=0
2369.57,explore_status,exploration_complete
2370.07,frontiers,avail=0 black=0
2370.07,explore_status,exploration_complete
2370.57,frontiers,avail=0 black=0
2370.57,explore_status,exploration_complete
2371.07,frontiers,avail=0 black=0
2371.07,explore_status,exploration_complete
2371.57,frontiers,avail=0 black=0
2371.57,explore_status,exploration_complete
2372.07,frontiers,avail=0 black=0
2372.07,explore_status,exploration_complete
2372.57,frontiers,avail=0 black=0
2372.57,explore_status,exploration_complete
2373.07,frontiers,avail=0 black=0
2373.07,explore_status,exploration_complete
2373.57,frontiers,avail=0 black=0
2373.57,explore_status,exploration_complete
2374.07,frontiers,avail=0 black=0
2374.07,explore_status,exploration_complete
2374.57,frontiers,avail=0 black=0
2374.57,explore_status,exploration_complete
2375.07,frontiers,avail=0 black=0
2375.07,explore_status,exploration_complete
2375.57,frontiers,avail=0 black=0
2375.57,explore_status,exploration_complete
2376.07,frontiers,avail=0 black=0
2376.07,explore_status,exploration_complete
2376.57,frontiers,avail=0 black=0
2376.57,explore_status,exploration_complete
2377.07,frontiers,avail=0 black=0
2377.07,explore_status,exploration_complete
2377.57,frontiers,avail=0 black=0
2377.57,explore_status,exploration_complete
2378.07,frontiers,avail=0 black=0
2378.07,explore_status,exploration_complete
2378.57,frontiers,avail=0 black=0
2378.57,explore_status,exploration_complete
2379.07,frontiers,avail=0 black=0
2379.07,explore_status,exploration_complete
2379.57,frontiers,avail=0 black=0
2379.57,explore_status,exploration_complete
2380.07,frontiers,avail=0 black=0
2380.07,explore_status,exploration_complete
2380.57,frontiers,avail=0 black=0
2380.57,explore_status,exploration_complete
2381.07,frontiers,avail=0 black=0
2381.07,explore_status,exploration_complete
2381.57,frontiers,avail=0 black=0
2381.57,explore_status,exploration_complete
2382.07,frontiers,avail=0 black=0
2382.07,explore_status,exploration_complete
2382.57,frontiers,avail=0 black=0
2382.57,explore_status,exploration_complete
2383.07,frontiers,avail=0 black=0
2383.07,explore_status,exploration_complete
2383.57,frontiers,avail=0 black=0
2383.57,explore_status,exploration_complete
2384.07,frontiers,avail=0 black=0
2384.07,explore_status,exploration_complete
2384.57,frontiers,avail=0 black=0
2384.57,explore_status,exploration_complete
2385.07,frontiers,avail=0 black=0
2385.07,explore_status,exploration_complete
2385.57,frontiers,avail=0 black=0
2385.57,explore_status,exploration_complete
2386.07,frontiers,avail=0 black=0
2386.07,explore_status,exploration_complete
2386.57,frontiers,avail=0 black=0
2386.57,explore_status,exploration_complete
2387.07,frontiers,avail=0 black=0
2387.07,explore_status,exploration_complete
2387.57,frontiers,avail=0 black=0
2387.57,explore_status,exploration_complete
2388.07,frontiers,avail=0 black=0
2388.07,explore_status,exploration_complete
2388.57,frontiers,avail=0 black=0
2388.57,explore_status,exploration_complete
2389.07,frontiers,avail=0 black=0
2389.07,explore_status,exploration_complete
2389.57,frontiers,avail=0 black=0
2389.57,explore_status,exploration_complete
2390.07,frontiers,avail=0 black=0
2390.07,explore_status,exploration_complete
2390.57,frontiers,avail=0 black=0
2390.57,explore_status,exploration_complete
2391.07,frontiers,avail=0 black=0
2391.07,explore_status,exploration_complete
2391.57,frontiers,avail=0 black=0
2391.57,explore_status,exploration_complete
2392.07,frontiers,avail=0 black=0
2392.07,explore_status,exploration_complete
2392.57,frontiers,avail=0 black=0
2392.57,explore_status,exploration_complete
2393.07,frontiers,avail=0 black=0
2393.07,explore_status,exploration_complete
2393.57,frontiers,avail=0 black=0
2393.57,explore_status,exploration_complete
2394.07,frontiers,avail=0 black=0
2394.07,explore_status,exploration_complete
